job_id,job_title,company_name,location,experience_required_years,skills,salary_min_inr,salary_max_inr,employment_type,remote_option
9261,Data Scientist,Flipkart,Hyderabad,15,"Power BI, Java, Node.js",1652358,2011963,Internship,Onsite
9262,Cloud Engineer,Cognizant,Pune,5,"Machine Learning, Node.js, Java",1531492,1901927,Contract,Onsite
9263,Data Analyst,Zoho,Pune,4,"Java, Python, Node.js",488261,720742,Internship,Hybrid
9264,Frontend Developer,Cognizant,Hyderabad,14,"Machine Learning, Docker, Node.js",590110,894985,Contract,Onsite
9265,ML Engineer,Cognizant,Chennai,6,"Azure, SQL, Power BI",1648276,2032872,Full-time,Onsite
9266,Software Engineer,Capgemini,Chennai,4,"React, Java, Machine Learning",1034140,1355132,Full-time,Hybrid
9267,Data Analyst,Capgemini,Kolkata,2,"AWS, React, Azure",528080,657595,Contract,Remote
9268,DevOps Engineer,Cognizant,Pune,15,"Docker, Azure, SQL",1520661,1857209,Full-time,Remote
9269,Data Scientist,Capgemini,Noida,15,"Power BI, Azure, Docker",819950,978987,Contract,Remote
9270,Cloud Engineer,Zoho,Mumbai,2,"AWS, Machine Learning, Java",1096437,1452462,Contract,Hybrid
9271,Cloud Engineer,Capgemini,Pune,5,"Java, Power BI, SQL",1651354,2002336,Full-time,Onsite
9272,Data Analyst,Accenture,Delhi NCR,9,"Tableau, Python, Azure",747375,1052043,Full-time,Remote
9273,DevOps Engineer,HCLTech,Bangalore,5,"AWS, Docker, Tableau",1687557,1998199,Internship,Remote
9274,DevOps Engineer,HCLTech,Kolkata,7,"Azure, Docker, Java",1144248,1527203,Internship,Remote
9275,Data Analyst,Accenture,Noida,14,"Docker, Power BI, Node.js",678906,940463,Internship,Onsite
9276,Software Engineer,Flipkart,Pune,4,"AWS, React, Node.js",1210514,1325995,Contract,Remote
9277,Backend Developer,Cognizant,Chennai,10,"Power BI, SQL, Node.js",810037,1017766,Full-time,Hybrid
9278,Data Analyst,Zoho,Pune,11,"Azure, Machine Learning, Kubernetes",880035,1117376,Full-time,Hybrid
9279,Cybersecurity Analyst,Cognizant,Delhi NCR,0,"AWS, Java, Docker",1135674,1299034,Contract,Onsite
9280,Data Analyst,Flipkart,Noida,6,"Machine Learning, AWS, React",601995,801951,Full-time,Hybrid
9281,Frontend Developer,Accenture,Mumbai,1,"SQL, Tableau, AWS",861524,1096036,Full-time,Remote
9282,Cloud Engineer,Cognizant,Mumbai,15,"Power BI, Tableau, Machine Learning",1114767,1453449,Contract,Remote
9283,Data Scientist,HCLTech,Chennai,2,"Java, SQL, Node.js",1417112,1539661,Full-time,Onsite
9284,Cloud Engineer,Flipkart,Noida,5,"React, Node.js, Python",1555257,1817963,Internship,Remote
9285,Cybersecurity Analyst,HCLTech,Noida,9,"Docker, Tableau, SQL",1461491,1616264,Full-time,Hybrid
9286,Data Scientist,Zoho,Noida,13,"Azure, Python, Node.js",1705756,1896672,Full-time,Hybrid
9287,Backend Developer,TCS,Noida,14,"Java, Tableau, Kubernetes",1455771,1744718,Full-time,Hybrid
9288,DevOps Engineer,Accenture,Delhi NCR,10,"Kubernetes, Azure, SQL",1794962,2024293,Internship,Onsite
9289,DevOps Engineer,Cognizant,Mumbai,5,"Machine Learning, Docker, Java",707936,903062,Contract,Remote
9290,Backend Developer,Capgemini,Noida,11,"AWS, Node.js, Power BI",809450,1094269,Full-time,Hybrid
9291,Data Analyst,Tech Mahindra,Pune,11,"AWS, Python, Tableau",465114,576312,Internship,Hybrid
9292,Backend Developer,Cognizant,Hyderabad,13,"Node.js, Machine Learning, Kubernetes",1066167,1323599,Contract,Hybrid
9293,Cloud Engineer,Accenture,Delhi NCR,13,"Machine Learning, Python, Azure",1043952,1314600,Contract,Remote
9294,Data Scientist,Cognizant,Mumbai,0,"SQL, AWS, Node.js",930375,1135880,Full-time,Remote
9295,Data Scientist,Flipkart,Delhi NCR,13,"React, Java, Kubernetes",1354651,1461460,Full-time,Onsite
9296,Frontend Developer,TCS,Hyderabad,14,"AWS, Power BI, Tableau",497469,868383,Contract,Hybrid
9297,Cloud Engineer,Zoho,Bangalore,7,"SQL, Node.js, Tableau",1625376,1936604,Contract,Remote
9298,Cloud Engineer,Zoho,Pune,2,"AWS, Machine Learning, React",867992,1069342,Full-time,Onsite
9299,Software Engineer,Capgemini,Noida,14,"Python, Power BI, Machine Learning",1443243,1575637,Full-time,Remote
9300,Cloud Engineer,HCLTech,Delhi NCR,1,"SQL, Docker, AWS",916615,1224595,Full-time,Onsite
9301,Data Analyst,Infosys,Noida,10,"Machine Learning, Azure, Docker",458629,686718,Contract,Hybrid
9302,Frontend Developer,Capgemini,Mumbai,6,"React, AWS, Java",756150,1006522,Full-time,Hybrid
9303,Business Analyst,HCLTech,Pune,9,"Node.js, Azure, Python",738625,1089337,Contract,Remote
9304,Cybersecurity Analyst,Zoho,Bangalore,2,"Power BI, SQL, Azure",1174953,1372274,Contract,Onsite
9305,Software Engineer,Wipro,Hyderabad,0,"SQL, Node.js, Azure",548668,891516,Contract,Onsite
9306,ML Engineer,TCS,Noida,6,"Machine Learning, Python, Tableau",1360005,1593570,Internship,Hybrid
9307,Backend Developer,Infosys,Pune,9,"Azure, AWS, Kubernetes",1159196,1352588,Full-time,Hybrid
9308,Cloud Engineer,Tech Mahindra,Mumbai,0,"Java, Docker, React",1426562,1693297,Full-time,Hybrid
9309,Frontend Developer,Accenture,Bangalore,4,"AWS, SQL, Tableau",464104,638941,Contract,Remote
9310,Frontend Developer,TCS,Bangalore,11,"Python, Power BI, React",780828,1023105,Internship,Remote
9311,Business Analyst,Flipkart,Kolkata,2,"Kubernetes, Node.js, Machine Learning",956825,1168342,Contract,Onsite
9312,DevOps Engineer,TCS,Kolkata,13,"AWS, Tableau, SQL",888676,1209408,Full-time,Hybrid
9313,Backend Developer,Flipkart,Hyderabad,13,"React, Azure, Kubernetes",1312636,1493875,Internship,Remote
9314,DevOps Engineer,HCLTech,Hyderabad,10,"Node.js, Machine Learning, Power BI",1473797,1713068,Contract,Onsite
9315,Software Engineer,TCS,Kolkata,7,"AWS, Node.js, Java",949291,1160267,Internship,Hybrid
9316,Data Scientist,Flipkart,Noida,12,"SQL, Docker, Node.js",1880136,2158266,Contract,Remote
9317,Cybersecurity Analyst,Infosys,Noida,1,"Power BI, Kubernetes, Node.js",1016122,1342636,Contract,Remote
9318,Cybersecurity Analyst,Accenture,Hyderabad,9,"Power BI, AWS, SQL",1676216,1897416,Full-time,Remote
9319,Data Analyst,Zoho,Delhi NCR,15,"Kubernetes, Java, Node.js",631480,749514,Contract,Hybrid
9320,Data Scientist,Flipkart,Noida,0,"Node.js, Python, AWS",1199248,1500221,Internship,Onsite
9321,Cloud Engineer,Flipkart,Kolkata,4,"Machine Learning, Azure, React",1101026,1205510,Internship,Hybrid
9322,Frontend Developer,Flipkart,Pune,1,"Machine Learning, SQL, Kubernetes",1157391,1520774,Contract,Remote
9323,Data Scientist,TCS,Mumbai,11,"Azure, Kubernetes, AWS",1596036,1849817,Internship,Onsite
9324,Backend Developer,Infosys,Hyderabad,3,"Node.js, Java, Power BI",1441287,1759138,Contract,Hybrid
9325,Data Scientist,Capgemini,Pune,15,"Tableau, Power BI, Python",1988925,2123217,Internship,Remote
9326,Cybersecurity Analyst,Wipro,Pune,3,"Node.js, Kubernetes, AWS",1052943,1386894,Full-time,Hybrid
9327,DevOps Engineer,TCS,Delhi NCR,8,"Kubernetes, Tableau, AWS",1741464,1994439,Contract,Onsite
9328,Backend Developer,Wipro,Noida,10,"SQL, Machine Learning, Kubernetes",918962,1102108,Internship,Remote
9329,Business Analyst,HCLTech,Hyderabad,14,"Python, Tableau, SQL",1178489,1286318,Internship,Hybrid
9330,Data Scientist,Capgemini,Mumbai,2,"Power BI, Machine Learning, Java",1290820,1526340,Contract,Hybrid
9331,Software Engineer,Cognizant,Kolkata,4,"Python, Power BI, Azure",1150646,1504696,Internship,Remote
9332,Cybersecurity Analyst,Infosys,Pune,2,"Tableau, AWS, Kubernetes",887628,1270944,Full-time,Hybrid
9333,Backend Developer,Flipkart,Bangalore,10,"Node.js, SQL, Python",640425,819656,Full-time,Remote
9334,ML Engineer,Cognizant,Delhi NCR,9,"Tableau, Java, Node.js",1508764,1888296,Contract,Remote
9335,Data Analyst,Capgemini,Bangalore,0,"Machine Learning, AWS, Tableau",781836,1056026,Internship,Remote
9336,Cybersecurity Analyst,HCLTech,Kolkata,7,"Azure, React, Tableau",1229283,1336873,Internship,Hybrid
9337,Business Analyst,Infosys,Kolkata,10,"React, SQL, Machine Learning",1193608,1487272,Full-time,Onsite
9338,Business Analyst,Flipkart,Bangalore,4,"Kubernetes, AWS, Power BI",1124357,1374919,Contract,Hybrid
9339,Cloud Engineer,HCLTech,Noida,7,"Machine Learning, Docker, Node.js",1178598,1402686,Contract,Onsite
9340,Software Engineer,Capgemini,Kolkata,12,"AWS, Power BI, Azure",1572430,1902996,Contract,Hybrid
9341,DevOps Engineer,Capgemini,Hyderabad,6,"Node.js, Java, Power BI",1060771,1262738,Contract,Remote
9342,DevOps Engineer,Zoho,Bangalore,12,"React, SQL, Node.js",1511769,1887895,Internship,Onsite
9343,Data Scientist,Accenture,Hyderabad,2,"SQL, AWS, Docker",1629760,1778238,Full-time,Remote
9344,Data Scientist,Zoho,Mumbai,0,"Node.js, Power BI, AWS",1651303,1847806,Internship,Hybrid
9345,Software Engineer,HCLTech,Mumbai,11,"Java, Kubernetes, AWS",1488146,1745182,Full-time,Onsite
9346,Frontend Developer,Cognizant,Hyderabad,8,"AWS, Machine Learning, Tableau",908662,1190809,Full-time,Onsite
9347,Backend Developer,Infosys,Bangalore,3,"Java, Machine Learning, Node.js",675947,814827,Internship,Hybrid
9348,Software Engineer,Cognizant,Mumbai,4,"Docker, Tableau, Node.js",573677,709913,Internship,Remote
9349,Data Analyst,Wipro,Bangalore,13,"Azure, AWS, Tableau",635941,814609,Full-time,Onsite
9350,Cloud Engineer,Capgemini,Bangalore,1,"Tableau, SQL, Power BI",1645306,1933914,Contract,Onsite
9351,ML Engineer,HCLTech,Chennai,11,"Power BI, Node.js, Docker",2305985,2497982,Contract,Onsite
9352,Data Scientist,HCLTech,Bangalore,1,"Python, Docker, React",1341175,1624816,Contract,Hybrid
9353,Backend Developer,Tech Mahindra,Kolkata,7,"Kubernetes, AWS, Power BI",1315108,1659797,Internship,Onsite
9354,Frontend Developer,Cognizant,Hyderabad,7,"AWS, Docker, Java",515959,755520,Contract,Remote
9355,Backend Developer,Wipro,Chennai,5,"Kubernetes, AWS, SQL",932434,1124682,Contract,Remote
9356,Business Analyst,Infosys,Chennai,10,"Azure, AWS, Machine Learning",1088389,1278135,Full-time,Hybrid
9357,Business Analyst,Infosys,Bangalore,7,"Machine Learning, Java, Docker",745705,1118198,Contract,Remote
9358,Backend Developer,TCS,Mumbai,2,"Node.js, Power BI, SQL",878289,1139053,Internship,Remote
9359,Cybersecurity Analyst,Zoho,Mumbai,11,"Python, Power BI, Tableau",1102788,1367984,Internship,Onsite
9360,Data Analyst,Flipkart,Pune,3,"Machine Learning, Tableau, Java",765269,1136136,Full-time,Remote
9361,Software Engineer,Cognizant,Pune,0,"Azure, Kubernetes, Java",1574763,1752716,Full-time,Remote
9362,Frontend Developer,Flipkart,Bangalore,12,"Java, Kubernetes, React",569833,822326,Full-time,Hybrid
9363,Cloud Engineer,Accenture,Noida,11,"React, SQL, AWS",1716053,2038149,Contract,Remote
9364,Business Analyst,HCLTech,Noida,2,"Java, Node.js, Docker",1181878,1573082,Full-time,Onsite
9365,ML Engineer,Capgemini,Chennai,6,"Node.js, Docker, Kubernetes",1419955,1773723,Contract,Onsite
9366,Business Analyst,Cognizant,Hyderabad,0,"Machine Learning, Power BI, SQL",1059548,1281197,Full-time,Remote
9367,Cloud Engineer,HCLTech,Noida,13,"Node.js, Tableau, Kubernetes",1486164,1880722,Full-time,Remote
9368,Cybersecurity Analyst,Cognizant,Noida,15,"AWS, SQL, React",717855,1035739,Contract,Remote
9369,Business Analyst,Capgemini,Mumbai,6,"Python, Docker, Power BI",879629,1142706,Internship,Hybrid
9370,Cloud Engineer,Cognizant,Pune,13,"Machine Learning, React, Node.js",1635657,1960038,Contract,Hybrid
9371,Data Scientist,Wipro,Bangalore,9,"AWS, Node.js, Power BI",1408310,1616521,Contract,Remote
9372,Frontend Developer,Capgemini,Bangalore,7,"Tableau, Node.js, Python",523407,754010,Internship,Remote
9373,Data Scientist,Wipro,Hyderabad,2,"Machine Learning, Kubernetes, Tableau",2292844,2616285,Full-time,Onsite
9374,DevOps Engineer,Accenture,Delhi NCR,4,"React, Tableau, Docker",715146,968090,Internship,Remote
9375,ML Engineer,Wipro,Hyderabad,1,"AWS, SQL, Tableau",2226547,2422607,Full-time,Onsite
9376,Data Scientist,TCS,Noida,0,"Tableau, AWS, Docker",985092,1115519,Full-time,Hybrid
9377,Backend Developer,Tech Mahindra,Chennai,10,"AWS, Node.js, Tableau",782797,974143,Contract,Remote
9378,Cloud Engineer,Infosys,Mumbai,15,"Java, Docker, React",1385845,1676898,Contract,Onsite
9379,Data Scientist,HCLTech,Mumbai,0,"SQL, Machine Learning, Java",1463569,1572618,Internship,Hybrid
9380,Software Engineer,Zoho,Noida,7,"Java, Kubernetes, Power BI",1139231,1484529,Internship,Remote
9381,Data Scientist,Zoho,Chennai,4,"Azure, Machine Learning, Kubernetes",1496237,1871280,Internship,Hybrid
9382,Data Analyst,Cognizant,Chennai,2,"React, Docker, Java",952185,1334626,Full-time,Hybrid
9383,ML Engineer,Zoho,Pune,1,"Docker, Machine Learning, Java",1666809,1911311,Internship,Hybrid
9384,Business Analyst,TCS,Mumbai,14,"Tableau, React, Azure",697361,882297,Contract,Hybrid
9385,ML Engineer,Capgemini,Pune,2,"Machine Learning, Tableau, AWS",1496245,1744949,Internship,Remote
9386,Data Analyst,Capgemini,Kolkata,13,"React, Machine Learning, Kubernetes",597982,848999,Internship,Onsite
9387,Business Analyst,Flipkart,Mumbai,8,"AWS, Java, Docker",927295,1208339,Full-time,Remote
9388,Cloud Engineer,Infosys,Kolkata,14,"Machine Learning, Kubernetes, SQL",990010,1107380,Full-time,Onsite
9389,Data Scientist,TCS,Bangalore,12,"Java, AWS, Docker",897786,1005303,Contract,Hybrid
9390,Data Scientist,TCS,Kolkata,10,"Python, Docker, Machine Learning",1101452,1327401,Contract,Onsite
9391,DevOps Engineer,Accenture,Hyderabad,1,"AWS, React, Node.js",1537856,1808763,Full-time,Onsite
9392,DevOps Engineer,Tech Mahindra,Mumbai,10,"Machine Learning, Docker, React",1156210,1534682,Contract,Remote
9393,Frontend Developer,Infosys,Pune,10,"Java, Azure, SQL",727372,896149,Full-time,Hybrid
9394,Frontend Developer,TCS,Kolkata,10,"React, Python, AWS",919482,1185554,Contract,Hybrid
9395,Frontend Developer,Zoho,Pune,14,"Docker, Azure, Machine Learning",1169429,1348055,Internship,Hybrid
9396,Cloud Engineer,Flipkart,Delhi NCR,2,"React, Machine Learning, Power BI",1999499,2134823,Full-time,Remote
9397,Cloud Engineer,Flipkart,Noida,15,"React, Kubernetes, Docker",1959509,2078522,Internship,Hybrid
9398,DevOps Engineer,Zoho,Noida,5,"Node.js, AWS, Java",1584565,1847508,Full-time,Onsite
9399,Data Analyst,HCLTech,Noida,11,"SQL, Python, Tableau",733362,859176,Contract,Hybrid
9400,Data Analyst,Tech Mahindra,Delhi NCR,5,"Node.js, Kubernetes, AWS",667580,827675,Contract,Onsite
9401,Cloud Engineer,Cognizant,Chennai,14,"Tableau, Node.js, Docker",1271586,1457842,Contract,Remote
9402,Cloud Engineer,Infosys,Kolkata,8,"Python, Azure, Java",1424102,1607721,Full-time,Onsite
9403,ML Engineer,Zoho,Mumbai,14,"Node.js, React, AWS",979170,1303275,Full-time,Onsite
9404,Backend Developer,Capgemini,Kolkata,10,"Java, Python, AWS",1127824,1375116,Internship,Remote
9405,Cybersecurity Analyst,TCS,Hyderabad,0,"Java, React, Azure",1663881,1936965,Internship,Onsite
9406,Backend Developer,Wipro,Mumbai,10,"Kubernetes, Azure, Docker",755709,942488,Full-time,Remote
9407,Cloud Engineer,Wipro,Kolkata,14,"Azure, Machine Learning, Java",1808080,2127774,Internship,Onsite
9408,Business Analyst,TCS,Delhi NCR,2,"React, Node.js, SQL",560429,868540,Internship,Remote
9409,Software Engineer,Cognizant,Pune,14,"Power BI, SQL, Java",1300095,1682719,Contract,Onsite
9410,Data Scientist,Tech Mahindra,Delhi NCR,2,"Python, Tableau, Azure",2276867,2408532,Contract,Onsite
9411,Frontend Developer,TCS,Kolkata,9,"Tableau, Java, Node.js",472065,842452,Contract,Onsite
9412,Software Engineer,Wipro,Pune,6,"Java, Power BI, Docker",997656,1336534,Full-time,Remote
9413,Backend Developer,TCS,Mumbai,13,"React, SQL, Node.js",946020,1145510,Full-time,Remote
9414,DevOps Engineer,Zoho,Kolkata,11,"Python, Power BI, Azure",1228929,1393397,Internship,Hybrid
9415,DevOps Engineer,Accenture,Pune,0,"Kubernetes, React, Azure",1090039,1210853,Internship,Onsite
9416,Backend Developer,Infosys,Pune,7,"Tableau, Java, React",777804,980326,Internship,Onsite
9417,Business Analyst,Wipro,Kolkata,6,"Tableau, Azure, Kubernetes",909605,1234250,Contract,Onsite
9418,ML Engineer,TCS,Kolkata,14,"Java, Node.js, Machine Learning",1313550,1550696,Full-time,Onsite
9419,Data Analyst,HCLTech,Chennai,9,"Power BI, Java, Python",437408,628495,Internship,Hybrid
9420,ML Engineer,Tech Mahindra,Hyderabad,4,"React, Docker, Machine Learning",1894631,2181872,Internship,Remote
9421,Cybersecurity Analyst,Cognizant,Noida,7,"Power BI, Machine Learning, React",1061925,1261865,Full-time,Remote
9422,Software Engineer,Infosys,Hyderabad,3,"Tableau, Python, Power BI",793966,993366,Contract,Onsite
9423,Data Scientist,Cognizant,Kolkata,12,"Azure, Tableau, Machine Learning",1333684,1698404,Internship,Remote
9424,Backend Developer,Capgemini,Bangalore,14,"Power BI, AWS, Tableau",1337150,1688027,Internship,Onsite
9425,Backend Developer,Cognizant,Pune,12,"Azure, Tableau, AWS",1039389,1175070,Internship,Remote
9426,Data Analyst,Accenture,Noida,8,"SQL, Java, Docker",531167,837864,Full-time,Onsite
9427,Business Analyst,Tech Mahindra,Noida,11,"Java, Docker, SQL",653466,1019311,Contract,Onsite
9428,Frontend Developer,Tech Mahindra,Noida,2,"Java, Node.js, Tableau",1281363,1517267,Full-time,Onsite
9429,Data Analyst,Capgemini,Pune,9,"Kubernetes, Machine Learning, Python",662098,777280,Full-time,Remote
9430,Cloud Engineer,TCS,Delhi NCR,1,"Power BI, SQL, Kubernetes",1645744,1789589,Internship,Onsite
9431,Backend Developer,Flipkart,Noida,2,"Kubernetes, Machine Learning, AWS",990997,1272980,Internship,Onsite
9432,DevOps Engineer,TCS,Noida,1,"Tableau, SQL, AWS",1220206,1603335,Full-time,Remote
9433,Cloud Engineer,Cognizant,Kolkata,10,"SQL, Java, Azure",1134770,1252806,Full-time,Onsite
9434,Frontend Developer,Wipro,Noida,11,"Tableau, Java, Kubernetes",587343,783012,Internship,Hybrid
9435,Cloud Engineer,Infosys,Mumbai,10,"Python, React, Node.js",1504853,1826836,Internship,Remote
9436,DevOps Engineer,Tech Mahindra,Kolkata,11,"Java, Kubernetes, Azure",1727794,1860270,Contract,Onsite
9437,ML Engineer,Accenture,Mumbai,7,"Python, Power BI, Tableau",1530476,1883285,Full-time,Remote
9438,Cybersecurity Analyst,HCLTech,Bangalore,8,"Docker, SQL, Java",1380085,1535871,Contract,Hybrid
9439,Backend Developer,Flipkart,Hyderabad,1,"React, Node.js, Kubernetes",631410,762542,Contract,Remote
9440,Backend Developer,Cognizant,Noida,1,"Machine Learning, React, Kubernetes",677093,790461,Contract,Hybrid
9441,ML Engineer,Tech Mahindra,Noida,5,"Python, Docker, Power BI",1617384,1836361,Contract,Onsite
9442,Backend Developer,Capgemini,Noida,11,"React, Python, Node.js",1339240,1679491,Contract,Remote
9443,Frontend Developer,Capgemini,Pune,3,"Kubernetes, Power BI, SQL",888480,1177593,Full-time,Onsite
9444,Backend Developer,Tech Mahindra,Hyderabad,1,"Docker, SQL, Power BI",934444,1245832,Full-time,Hybrid
9445,DevOps Engineer,HCLTech,Kolkata,5,"Azure, SQL, Python",927186,1277774,Internship,Onsite
9446,Data Scientist,Wipro,Chennai,0,"Power BI, Docker, AWS",1274029,1564764,Full-time,Hybrid
9447,Business Analyst,Zoho,Noida,9,"Docker, Machine Learning, React",1172835,1389385,Internship,Onsite
9448,Frontend Developer,Infosys,Mumbai,3,"React, SQL, Docker",1076309,1235110,Contract,Hybrid
9449,Data Analyst,Tech Mahindra,Hyderabad,13,"Power BI, Node.js, Docker",564107,866714,Full-time,Onsite
9450,Software Engineer,Zoho,Noida,11,"SQL, React, Docker",854434,1128056,Contract,Hybrid
9451,Backend Developer,Infosys,Mumbai,14,"Kubernetes, Docker, Azure",547994,906242,Internship,Hybrid
9452,Cybersecurity Analyst,Zoho,Delhi NCR,10,"AWS, React, Azure",1661086,2056899,Full-time,Onsite
9453,Data Scientist,Infosys,Pune,14,"Tableau, React, Python",1827962,2163548,Contract,Remote
9454,DevOps Engineer,Cognizant,Delhi NCR,1,"React, SQL, Machine Learning",1527028,1825778,Internship,Hybrid
9455,Frontend Developer,Wipro,Delhi NCR,15,"Power BI, Kubernetes, AWS",1299219,1410556,Contract,Remote
9456,Cloud Engineer,Infosys,Chennai,0,"SQL, Docker, Java",1646563,1815656,Full-time,Hybrid
9457,Frontend Developer,Wipro,Mumbai,4,"Docker, Kubernetes, Java",775162,1167578,Contract,Hybrid
9458,Data Analyst,Infosys,Mumbai,7,"Kubernetes, Power BI, SQL",409175,666424,Contract,Onsite
9459,Data Scientist,Cognizant,Mumbai,3,"Power BI, Docker, AWS",2180591,2472739,Contract,Onsite
9460,ML Engineer,HCLTech,Chennai,15,"AWS, Power BI, Python",1392715,1790489,Contract,Hybrid
9461,Backend Developer,Capgemini,Bangalore,11,"Tableau, Node.js, Python",1407104,1691089,Contract,Hybrid
